Date,Close,High,Low,Open,Volume,Ticker
2020-03-06,6.625024795532227,6.683545501636067,6.424809580590504,6.626020817874118,515412000,NVDA
2020-03-09,6.112035274505615,6.459672190499384,5.931244186243658,5.974075990018419,614160000,NVDA
2020-03-10,6.501508712768555,6.501508712768555,6.125732346102121,6.38845186990878,580648000,NVDA
2020-03-11,6.1376848220825195,6.38994586331887,6.04056576513006,6.361557091677806,499964000,NVDA
2020-03-12,5.386630535125732,5.879946119674955,5.3739301811778155,5.614486920815418,816540000,NVDA
2020-03-13,5.997485160827637,6.001967498882198,5.468808182759905,5.739994622297284,634836000,NVDA
2020-03-16,4.8908233642578125,5.630423762094132,4.8310577571051,5.289510107058595,726972000,NVDA
2020-03-17,5.41053581237793,5.4999355774252425,4.756351060498618,5.003133264971401,833632000,NVDA
2020-03-18,5.050697326660156,5.228002130434769,4.499359291947831,4.982963056670946,874268000,NVDA
2020-03-19,5.3034563064575195,5.397089051683916,4.815868008217613,5.029280865027534,765512000,NVDA
2020-03-20,5.123660087585449,5.73551069990463,5.108220558015284,5.453616029298726,804636000,NVDA
2020-03-23,5.296483039855957,5.390863392659207,4.943616623224455,5.122664568096636,643876000,NVDA
2020-03-24,6.205170154571533,6.291830739752973,5.678983523079029,5.702640595125703,1101644000,NVDA
2020-03-25,6.116518020629883,6.519936005707331,6.067709130537337,6.320219057670394,793432000,NVDA
2020-03-26,6.405884265899658,6.529897835657393,6.2255909210386315,6.323706009766051,696108000,NVDA
2020-03-27,6.293573379516602,6.552308779778752,6.192718654401704,6.225589760738807,638828000,NVDA
2020-03-30,6.613818645477295,6.623032683251805,6.314990097114926,6.359067291374254,602252000,NVDA
2020-03-31,6.5642619132995605,6.858109822313093,6.418582867740398,6.653910081745785,949960000,NVDA
2020-04-01,6.0530171394348145,6.512714924766712,6.0084421721262595,6.366289194622449,656912000,NVDA
2020-04-02,6.361806869506836,6.375004996448508,6.034091777591289,6.082153060595825,675764000,NVDA
2020-04-03,6.0739359855651855,6.365791446483019,5.936474920446997,6.324204542857716,663212000,NVDA
2020-04-06,6.683794975280762,6.720650655015816,6.298555158470022,6.356079847282345,727884000,NVDA
2020-04-07,6.4504594802856445,6.929083148905279,6.4073783058763185,6.905425598520726,784520000,NVDA
2020-04-08,6.647685527801514,6.672587985050832,6.489555470489437,6.559531142622338,542444000,NVDA
2020-04-09,6.548076629638672,6.796353134002259,6.485073584152493,6.773443194720866,525564000,NVDA
2020-04-13,6.719901084899902,6.728616871717626,6.399905840378455,6.488309092372371,398408000,NVDA
2020-04-14,7.07102632522583,7.105142347092595,6.82050841584251,6.848150054899666,530948000,NVDA
2020-04-15,6.993579864501953,7.0765047828116625,6.857613073884868,6.902935179098929,366148000,NVDA
2020-04-16,7.338726043701172,7.4458062782420305,7.135772131696852,7.148970258403204,745620000,NVDA
2020-04-17,7.279458999633789,7.442320290044021,7.145484257149034,7.420904147198899,539120000,NVDA
2020-04-20,7.148223400115967,7.308843758155547,7.1038973186254335,7.152955099952114,449388000,NVDA
2020-04-21,6.711436748504639,7.09144662383865,6.651671126793095,7.030187205941149,735160000,NVDA
2020-04-22,7.1258111000061035,7.168643384661599,6.858110983321336,6.903681973130234,483356000,NVDA
2020-04-23,7.0725202560424805,7.299878868796105,7.047368909886649,7.167896641934298,424160000,NVDA
2020-04-24,7.211475372314453,7.2134674170069335,6.987603082107009,7.062310457773697,352328000,NVDA
2020-04-27,7.397994041442871,7.557867261209609,7.321294622853795,7.345948193997558,479388000,NVDA
2020-04-28,7.255553245544434,7.575299722350507,7.250074884640491,7.54541667429506,442904000,NVDA
2020-04-29,7.432358741760254,7.485151719845998,7.315068455671368,7.390273596385241,379160000,NVDA
2020-04-30,7.2784624099731445,7.432359012301626,7.2645171482702215,7.378320648227945,375916000,NVDA
2020-05-01,7.041888236999512,7.194290534942277,6.993577605303981,7.080984833534377,342096000,NVDA
2020-05-04,7.25380802154541,7.267504394879281,6.994574375281932,6.994574375281932,317556000,NVDA
2020-05-05,7.314820289611816,7.477432690608223,7.253809290895876,7.357901461463599,368896000,NVDA
2020-05-06,7.415673732757568,7.520513027172209,7.356406373420387,7.39425806760454,323464000,NVDA
2020-05-07,7.591982841491699,7.655234767610334,7.503579572014176,7.554878280997428,373732000,NVDA
2020-05-08,7.781986713409424,7.788212207785197,7.62983329398965,7.663700420370645,339216000,NVDA
2020-05-11,8.0339994430542,8.080815810300923,7.748369065529269,7.777006721824612,469060000,NVDA
2020-05-12,7.772027492523193,8.14058236175115,7.762315680862196,8.091773941626728,493060000,NVDA
2020-05-13,7.74961519241333,8.046948977792091,7.56508841049822,7.8865779921689985,625852000,NVDA
2020-05-14,7.999135971069336,8.004614330322685,7.65747520363775,7.811122899270559,602312000,NVDA
2020-05-15,8.45759105682373,8.467302394602049,7.843249435093587,7.858937857612312,987660000,NVDA
2020-05-18,8.71607494354248,8.881675866608335,8.646597525881372,8.726285002404106,774460000,NVDA
2020-05-19,8.77110767364502,9.052005832955741,8.728524288612244,8.755917031619921,717320000,NVDA
2020-05-20,8.934967041015625,9.00768188667525,8.85403418096202,8.955884932236916,587536000,NVDA
2020-05-21,8.740981101989746,9.017147717019329,8.703378281069982,9.016152169416157,761068000,NVDA
2020-05-22,8.990996360778809,9.057486181890054,8.679219108082181,8.790781187022999,1038764000,NVDA
2020-05-26,8.683704376220703,9.14589302725858,8.638133376986131,9.12099008919191,770780000,NVDA
2020-05-27,8.491955757141113,8.599035050610656,7.965519216479686,8.591315758387081,1175892000,NVDA
2020-05-28,8.45385456085205,8.726285899870943,8.346524488362034,8.379395599557078,734896000,NVDA
2020-05-29,8.840835571289062,8.840835571289062,8.451860639795001,8.521089170178403,745256000,NVDA
2020-06-01,8.771856307983398,8.806221687857695,8.655562517360025,8.798751283519696,389876000,NVDA
2020-06-02,8.79078197479248,8.802735191457245,8.624185501823682,8.761895905306496,391320000,NVDA
2020-06-03,8.735250473022461,8.831622874015267,8.666021935863746,8.787795042920095,365440000,NVDA
2020-06-04,8.736248016357422,8.912387299046383,8.647554448398513,8.697880093507253,424280000,NVDA
2020-06-05,8.8892183303833,8.965952278985723,8.677950020915608,8.764151688071133,481748000,NVDA
2020-06-08,8.774613380432129,8.859070124308195,8.655774627427663,8.846613453118048,387736000,NVDA
2020-06-09,9.014782905578613,9.078313178349852,8.721050788735848,8.769632482507,468488000,NVDA
2020-06-10,9.33442497253418,9.467215360522856,9.121910741750701,9.136112317494959,632180000,NVDA
2020-06-11,8.76589584350586,9.229290402084363,8.755681123434155,9.118424384663026,583652000,NVDA
2020-06-12,8.9016752243042,9.155546372764283,8.673216375848513,9.130882024444821,570908000,NVDA
2020-06-15,9.142091751098633,9.150562516844673,8.713575356427903,8.784829388857338,400004000,NVDA
2020-06-16,9.037205696105957,9.234772336560175,8.808248844100119,9.193166454417003,535716000,NVDA
2020-06-17,9.20412540435791,9.266907709322622,9.038946927708247,9.082297700621664,408304000,NVDA
2020-06-18,9.18619155883789,9.250468842136558,9.083048344699264,9.195160327375284,254408000,NVDA
2020-06-19,9.229290008544922,9.412406059960434,9.195407893756292,9.21060547299909,524160000,NVDA
2020-06-22,9.493873596191406,9.49835845482481,9.241248418658067,9.267906669276206,398468000,NVDA
2020-06-23,9.417388916015625,9.60922473407461,9.375036034949984,9.518040209035501,375108000,NVDA
2020-06-24,9.203628540039062,9.523520864959455,9.112942026842921,9.443547070941973,449372000,NVDA
2020-06-25,9.457250595092773,9.47219917351608,9.150562864873292,9.323464192064792,376072000,NVDA
2020-06-26,9.123408317565918,9.467218082457258,9.093512105518155,9.467218082457258,592084000,NVDA
2020-06-29,9.168251037597656,9.172735896063203,8.869286133575109,9.138105831903935,342248000,NVDA
2020-06-30,9.46497631072998,9.493377570166425,9.234524477242928,9.281860226431489,367892000,NVDA
2020-07-01,9.497111320495605,9.542704051253338,9.380515464752774,9.487893554343412,326648000,NVDA
2020-07-02,9.579079627990723,9.703897268706609,9.545196562472253,9.605736929256501,364056000,NVDA
2020-07-06,9.805293083190918,9.874553199256372,9.678980521498298,9.708129720409374,315892000,NVDA
2020-07-07,9.83768367767334,10.035249358720971,9.816756237339161,9.91192667092791,357800000,NVDA
2020-07-08,10.180744171142578,10.189713887639842,9.931108920781993,9.95926117147938,365480000,NVDA
2020-07-09,10.472734451293945,10.533523817921163,10.19818487420453,10.344428905085344,494548000,NVDA
2020-07-10,10.443086624145508,10.61847890023209,10.342933337817453,10.552208677085298,497676000,NVDA
2020-07-13,10.017561912536621,10.75500811512354,9.99040565708493,10.558439364814555,457076000,NVDA
2020-07-14,10.341191291809082,10.366852594335969,9.75173213658674,10.040233376502643,542676000,NVDA
2020-07-15,10.1919527053833,10.396992112091551,10.021044399484868,10.378307584429674,403984000,NVDA
2020-07-16,10.099777221679688,10.171528314447539,9.861352646599135,9.980440433918838,344964000,NVDA
2020-07-17,10.166295051574707,10.213132788399555,10.052938091572605,10.190212395992338,266284000,NVDA
2020-07-20,10.474474906921387,10.494904339384938,10.121696547564287,10.23879133333695,284852000,NVDA
2020-07-21,10.292855262756348,10.523556960018096,10.251249391175662,10.476718279060025,277036000,NVDA
2020-07-22,10.402724266052246,10.565908831285782,10.255982277363842,10.331720200607279,367292000,NVDA
2020-07-23,10.094793319702148,10.510603105060774,9.996632984171347,10.413937722405896,411660000,NVDA
2020-07-24,10.159316062927246,10.32897842447667,9.743257421659562,9.840918772056261,473292000,NVDA
2020-07-27,10.385534286499023,10.40571377012534,10.182486845355736,10.196937419864197,292132000,NVDA
2020-07-28,10.180245399475098,10.346170886362327,10.174017538937305,10.338448073188193,271636000,NVDA
2020-07-29,10.42938232421875,10.479956960079575,10.311291523626386,10.354890347644337,284508000,NVDA
2020-07-30,10.577373504638672,10.586342272548213,10.259723067690757,10.339197927038796,308880000,NVDA
2020-07-31,10.578119277954102,10.72934616378924,10.396996185763363,10.52679668089732,386080000,NVDA
2020-08-03,10.972253799438477,11.06044840939836,10.678271766238865,10.69546229744022,412720000,NVDA
2020-08-04,11.189002990722656,11.189002990722656,10.868363657948816,11.011866768848385,310336000,NVDA
2020-08-05,11.247800827026367,11.332507541797073,11.127717043617789,11.205198944403296,249924000,NVDA
2020-08-06,11.296381950378418,11.31880434287186,11.140173154557944,11.310582577201503,244316000,NVDA
2020-08-07,11.16085147857666,11.465048251791373,10.999410824519805,11.273461440715383,342516000,NVDA
2020-08-10,11.126469612121582,11.36888005134779,10.819033954905294,11.295136017955185,427796000,NVDA
2020-08-11,10.812560081481934,11.09832042820977,10.758496568286933,11.035537146819356,354512000,NVDA
2020-08-12,11.400772094726562,11.427429397401577,10.920435042632398,10.952823156927446,464412000,NVDA
2020-08-13,11.403511047363281,11.681299523642465,11.316562382786438,11.506155291638954,374460000,NVDA
2020-08-14,11.524092674255371,11.664356876470226,11.401019002979302,11.490209613163513,366436000,NVDA
2020-08-17,12.294425964355469,12.36692500157999,11.7764699343852,11.810352048276599,621300000,NVDA
2020-08-18,12.218439102172852,12.452877747550117,12.044541772145244,12.407036010306534,503448000,NVDA
2020-08-19,12.096611022949219,12.27250130164275,12.056250147210688,12.25406576741519,622624000,NVDA
2020-08-20,12.099104881286621,12.332297623449218,11.837759879821263,11.933678282440614,921388000,NVDA
2020-08-21,12.639730453491211,12.764548088001417,12.153164638813207,12.159642451084375,999868000,NVDA
2020-08-24,12.676351547241211,12.867938328289826,12.464335330829451,12.839287128629763,490564000,NVDA
2020-08-25,12.706001281738281,12.717212003155831,12.530359043130268,12.587162502642434,289076000,NVDA
2020-08-26,12.72891902923584,12.824089442818158,12.633997616026589,12.755078324154436,321244000,NVDA
2020-08-27,12.584671020507812,12.805656037139427,12.523133704353224,12.737391908262952,317604000,NVDA
2020-08-28,13.102375984191895,13.102624984567107,12.598869664398606,12.631257770455568,537160000,NVDA
2020-08-31,13.328346252441406,13.52815388381572,12.992758311577335,13.137257437320157,500840000,NVDA
2020-09-01,13.777426719665527,13.949631612697642,13.394138428428857,13.437501233016851,511316000,NVDA
2020-09-02,14.301267623901367,14.680318719031057,13.856174608412418,14.65739052033488,874012000,NVDA
2020-09-03,12.97446346282959,13.840723073185023,12.838144401724493,13.78514895398756,945128000,NVDA
2020-09-04,12.5827054977417,13.133463404372108,11.667848528156505,12.743446288728798,1463684000,NVDA
2020-09-08,11.875441551208496,12.510433341431117,11.667349913206706,11.69750413983094,795728000,NVDA
2020-09-09,12.674911499023438,12.76886406789316,12.193184504037099,12.360904118495581,736200000,NVDA
2020-09-10,12.272933959960938,13.024058312072276,12.128639734136724,12.948297711708706,698684000,NVDA
2020-09-11,12.126151084899902,12.612612558590596,11.85824814161538,12.446139216370128,636928000,NVDA
2020-09-14,12.8316650390625,13.27301908186381,12.591425657125022,13.039757599396154,1201744000,NVDA
2020-09-15,12.950042724609375,13.25682221304241,12.787307442411516,13.238131137079726,727556000,NVDA
2020-09-16,12.475043296813965,13.051470091595386,12.474296072141467,12.916397348697215,556384000,NVDA
2020-09-17,12.424202919006348,12.550055122100513,11.996804719007365,12.093997151838884,792512000,NVDA
2020-09-18,12.1508207321167,12.592672993531387,11.950953315876442,12.554045465543362,698460000,NVDA
2020-09-21,12.477787017822266,12.483020443369432,11.866968777052533,11.88740432937985,721044000,NVDA
2020-09-22,12.597907066345215,12.608124842781287,12.117178177313727,12.535355033042217,646452000,NVDA
2020-09-23,12.085526466369629,12.686875066180855,12.04116736498731,12.535852009546938,647012000,NVDA
2020-09-24,12.30906867980957,12.52987072793665,11.976122083308846,12.034188858042343,731240000,NVDA
2020-09-25,12.833160400390625,12.842880024908961,12.207141098410291,12.408254808000864,588016000,NVDA
2020-09-28,12.993903160095215,13.010600685407562,12.709801858885758,12.99913658510344,573808000,NVDA
2020-09-29,13.184050559997559,13.400366389247864,12.892473238294206,12.896709412588681,621460000,NVDA
2020-09-30,13.48784065246582,13.579550597046405,13.108789549903188,13.11601652435821,689184000,NVDA
2020-10-01,13.571577072143555,13.71935930583392,13.418311387565605,13.714624981038467,525004000,NVDA
2020-10-02,13.021068572998047,13.476876636179565,13.009853546705289,13.18330571184835,552496000,NVDA
2020-10-05,13.5994873046875,13.601231779612217,13.181060496314407,13.194269071030487,479820000,NVDA
2020-10-06,13.693191528320312,14.09741348387712,13.621917127514193,13.786396879631232,784420000,NVDA
2020-10-07,13.919974327087402,14.074735405554517,13.819791075017143,13.955612003069618,418084000,NVDA
2020-10-08,13.795119285583496,14.040094914623563,13.714624359696066,14.03062436412646,378900000,NVDA
2020-10-09,13.7193603515625,13.7806670103337,13.617682638155124,13.723597477510634,346892000,NVDA
2020-10-12,14.181150436401367,14.301769256477742,13.868639335295843,13.945396247707503,434744000,NVDA
2020-10-13,14.203329086303711,14.303263268238275,13.974552820948032,14.251427164697901,344604000,NVDA
2020-10-14,14.050809860229492,14.297528996425399,13.915986192504583,14.245443824324763,276100000,NVDA
2020-10-15,13.92595386505127,13.961590585087878,13.72434106555909,13.767205710219246,267224000,NVDA
2020-10-16,13.76795768737793,14.076980804729995,13.749017533230512,13.992497811274266,242392000,NVDA
2020-10-19,13.455196380615234,13.939414220058843,13.364482718053416,13.859168359537124,298068000,NVDA
2020-10-20,13.6024808883667,13.75624473876945,13.464417315499308,13.540676078004683,229212000,NVDA
2020-10-21,13.482110023498535,13.748019370402716,13.43500919480444,13.58204420681316,219596000,NVDA
2020-10-22,13.31887435913086,13.56883336243066,13.190031344799218,13.47986514532416,290480000,NVDA
2020-10-23,13.547403335571289,13.550394135898697,13.249346221187796,13.407595303610165,233484000,NVDA
2020-10-26,13.09981918334961,13.649580786393301,12.997393298631682,13.384668685989434,336896000,NVDA
2020-10-27,13.354513168334961,13.39962044326866,13.149909542923867,13.264048592896252,250520000,NVDA
2020-10-28,12.587189674377441,13.218194335892415,12.569246774303116,13.156389534597933,376520000,NVDA
2020-10-29,12.982938766479492,13.15115654997992,12.70980245234301,12.798023456887062,320080000,NVDA
2020-10-30,12.494487762451172,12.895718108393611,12.261225227134684,12.809491577459374,416820000,NVDA
2020-11-02,12.541084289550781,12.796276706978205,12.355919937958806,12.617841179610163,299652000,NVDA
2020-11-03,12.9784517288208,13.063681927532116,12.563015709327276,12.668432382996889,272900000,NVDA
2020-11-04,13.75075912475586,13.783905100563205,13.294951096689376,13.347036272004377,410228000,NVDA
2020-11-05,14.115355491638184,14.293791032615538,13.946888650320856,14.117848141886952,319028000,NVDA
2020-11-06,14.516091346740723,14.542756625411448,13.851194348548102,14.06526665473914,383348000,NVDA
2020-11-09,13.587774276733398,14.645179920761693,13.567837827664581,14.506618224863628,582976000,NVDA
2020-11-10,12.729738235473633,13.56360007172124,12.588434820948699,13.56360007172124,644068000,NVDA
2020-11-11,13.375696182250977,13.39264278268389,12.90742679884248,13.012594400822232,404744000,NVDA
2020-11-12,13.414322853088379,13.722597713712116,13.27401668464067,13.436502877183004,365812000,NVDA
2020-11-13,13.255078315734863,13.625656173241703,13.018077819853307,13.584286919539194,346312000,NVDA
2020-11-16,13.472640037536621,13.606466469393995,13.114522593552389,13.130970094085628,413776000,NVDA
2020-11-17,13.379931449890137,13.55338264099066,13.261805306020042,13.509770768324225,312028000,NVDA
2020-11-18,13.38641357421875,13.562855596647298,13.14343241864319,13.422798478821212,510924000,NVDA
2020-11-19,13.397873878479004,13.444974695963419,13.058696656550353,13.171091213997725,565936000,NVDA
2020-11-20,13.046487808227539,13.451955146489949,13.023808681876831,13.411583145369244,341088000,NVDA
2020-11-23,13.09857177734375,13.340306562625956,12.974464034474613,13.12972325050562,361356000,NVDA
2020-11-24,12.91689682006836,13.120502239825685,12.844376096717541,13.101063940439783,346500000,NVDA
2020-11-25,13.193023681640625,13.227664107698024,12.978951400504695,12.991411800755374,259916000,NVDA
2020-11-27,13.219438552856445,13.365228168197541,13.12897493434627,13.332830370269797,167276000,NVDA
2020-11-30,13.359249114990234,13.370215066759313,12.931352638422043,13.22318004895571,286952000,NVDA
2020-12-01,13.347784042358398,13.486096664221465,13.186543220522184,13.449711765076747,296948000,NVDA
2020-12-02,13.50179672241211,13.630389717182007,13.192524609305062,13.308408129801464,283360000,NVDA
2020-12-03,13.357709884643555,13.620955227906979,13.290901954891696,13.548662227713455,199520000,NVDA
2020-12-04,13.519497871398926,13.521242861894294,13.350481990906417,13.410060816255628,202244000,NVDA
2020-12-07,13.567856788635254,13.692001198908406,13.46141238072456,13.56237266927651,223244000,NVDA
2020-12-08,13.311841011047363,13.55987972282517,13.243536292742638,13.546168949470523,271920000,NVDA
2020-12-09,12.893789291381836,13.375657659277737,12.831467938222275,13.262482439496566,401300000,NVDA
2020-12-10,12.935172080993652,13.031396655684688,12.812772649418692,12.832217643916875,207764000,NVDA
2020-12-11,12.976054191589355,12.982785004370417,12.786347593211344,12.930185195475408,209264000,NVDA
2020-12-14,13.270713806152344,13.35048509044613,13.040124907773466,13.050594853176449,270156000,NVDA
2020-12-15,13.322311401367188,13.425514976759326,13.149058115081804,13.401334261222443,193016000,NVDA
2020-12-16,13.20465087890625,13.39884408132627,13.174735939570619,13.384135760177303,223116000,NVDA
2020-12-17,13.303119659423828,13.341260306288966,13.14083457337075,13.32854612336818,231384000,NVDA
2020-12-18,13.234066009521484,13.36668528801916,13.033142001811628,13.340759578929227,342064000,NVDA
2020-12-21,13.294142723083496,13.331785067544075,12.930435361494242,13.03737902706712,302332000,NVDA
2020-12-22,13.240297317504883,13.29912869656647,13.01668843755986,13.281180494833558,185580000,NVDA
2020-12-23,12.972065925598145,13.237056275687273,12.96782849920963,13.218110529291765,179144000,NVDA
2020-12-24,12.956609725952148,13.094963214418865,12.901767578496214,12.999985337124272,97884000,NVDA
2020-12-28,12.863128662109375,13.025164582752689,12.726770253169589,13.025164582752689,212564000,NVDA
2020-12-29,12.906254768371582,13.035135865574905,12.80554361813499,12.88805741816548,170372000,NVDA
2020-12-30,13.108176231384277,13.175981710757751,12.859888338350087,12.953120278145812,225396000,NVDA
2020-12-31,13.01768684387207,13.113412177695672,12.878086645878383,13.098953955951297,192424000,NVDA
2021-01-04,13.076017379760742,13.613477268003745,12.925448959611947,13.066794130908479,560640000,NVDA
2021-01-05,13.366434097290039,13.405073031038857,13.049592368083989,13.062305596703991,322760000,NVDA
2021-01-06,12.578444480895996,13.207142186008463,12.55002633699992,13.184706458898969,580424000,NVDA
2021-01-07,13.305859565734863,13.33951363281077,12.849667703065894,12.930435562151088,461480000,NVDA
2021-01-08,13.238799095153809,13.38263668450352,13.004720314461348,13.324304563885628,292528000,NVDA
2021-01-11,13.58256721496582,13.921097286354001,13.324307660487984,13.380396507064923,518344000,NVDA
2021-01-12,13.446206092834473,13.715185654983586,13.306856014425799,13.713190565215053,291476000,NVDA
2021-01-13,13.493072509765625,13.58605625119282,13.346742461050818,13.451441887632267,210028000,NVDA
2021-01-14,13.162520408630371,13.5608784418514,13.142827216100367,13.536199426324881,283120000,NVDA
2021-01-15,12.822742462158203,13.287160908242996,12.811774223969556,13.19018890190963,277780000,NVDA
2021-01-19,12.988019943237305,13.056572862335285,12.807287445364308,12.979044892252457,226188000,NVDA
2021-01-20,13.327547073364258,13.392111717368742,13.019430270891426,13.07427241809494,258572000,NVDA
2021-01-21,13.827862739562988,13.959236264193995,13.21511912323299,13.380145761603893,337780000,NVDA
2021-01-22,13.673308372497559,13.802189492229553,13.588302121629017,13.700729927800054,246820000,NVDA
2021-01-25,13.614224433898926,13.78897356721507,13.198665682875298,13.742357125035246,251112000,NVDA
2021-01-26,13.396848678588867,13.605749231505072,13.349234689420664,13.541682883107807,163980000,NVDA
2021-01-27,12.880827903747559,13.19492712938978,12.757181781831777,13.192184594045496,371272000,NVDA
2021-01-28,13.013697624206543,13.301622973344402,12.923456410601196,12.959104618896841,228316000,NVDA
2021-01-29,12.952621459960938,13.29663561680807,12.874595189478477,13.03762769199586,271552000,NVDA
2021-02-01,13.199167251586914,13.232820370910638,12.865872136369923,13.01594228284471,217204000,NVDA
2021-02-02,13.518001556396484,13.53320722236084,13.247526137181742,13.360453169364302,220440000,NVDA
2021-02-03,13.491827011108398,13.89193002868741,13.477867087311907,13.597024736589539,245408000,NVDA
2021-02-04,13.625190734863281,13.634413981570512,13.299624105036743,13.492321397851793,201340000,NVDA
2021-02-05,13.552155494689941,13.697988223808828,13.507034883485657,13.68577328849187,169152000,NVDA
2021-02-08,14.397480964660645,14.432380774378426,13.688014429574338,13.688014429574338,434624000,NVDA
2021-02-09,14.222481727600098,14.54156676786031,14.18184770115254,14.299759600879625,287560000,NVDA
2021-02-10,14.72204875946045,14.862396381578142,14.300507596143618,14.421909473206185,485352000,NVDA
2021-02-11,15.207159042358398,15.22859817563987,14.882340720231461,14.937432968957507,450828000,NVDA
2021-02-12,14.918489456176758,15.24754620490616,14.732771093857437,15.00698568509768,374756000,NVDA
2021-02-16,15.286432266235352,15.328562137060997,14.90726913449547,15.021192763254522,321960000,NVDA
2021-02-17,14.863394737243652,15.17998735005581,14.737754476290354,15.127636686605337,274756000,NVDA
2021-02-18,14.786615371704102,14.830738429748369,14.533340707240383,14.686900817071333,233868000,NVDA
2021-02-19,14.883833885192871,15.133617573280127,14.804311784546396,14.981553332509813,271724000,NVDA
2021-02-22,14.314717292785645,15.089995130190827,14.284054911103434,14.732519345236469,325884000,NVDA
2021-02-23,14.101576805114746,14.19805051425763,13.351227213256394,14.03501707791871,391780000,NVDA
2021-02-24,14.45755672454834,14.465285082228274,13.716680430519219,14.082382854481477,448320000,NVDA
